municipio;codigo_unidade_gestora;descricao_unidade_gestora;mes_ano;ano;codigo_receita;descricao_receita;tipo_atualizacao_receita;valor;codigo_fonte_recurso;descricao_fonte_recurso;co;descricao_co
Cruz do Espírito Santo;201065;Prefeitura Municipal de Cruz do Espírito Santo;062025;2025;17125241;Cota-Parte do Fundo Especial do Petróleo – FEP - Principal;Lançamento de Receita;55.779,72;500;Recursos não vinculados de Impostos;"Não ";Não Aplicável
Cruz do Espírito Santo;201065;Prefeitura Municipal de Cruz do Espírito Santo;052025;2025;17125241;Cota-Parte do Fundo Especial do Petróleo – FEP - Principal;Lançamento de Receita;61.756,9;500;Recursos não vinculados de Impostos;"Não ";Não Aplicável
Cruz do Espírito Santo;201065;Prefeitura Municipal de Cruz do Espírito Santo;042025;2025;17125241;Cota-Parte do Fundo Especial do Petróleo – FEP - Principal;Lançamento de Receita;55.611,74;500;Recursos não vinculados de Impostos;"Não ";Não Aplicável
Cruz do Espírito Santo;201065;Prefeitura Municipal de Cruz do Espírito Santo;032025;2025;17125241;Cota-Parte do Fundo Especial do Petróleo – FEP - Principal;Lançamento de Receita;66.472,17;500;Recursos não vinculados de Impostos;"Não ";Não Aplicável
Cruz do Espírito Santo;201065;Prefeitura Municipal de Cruz do Espírito Santo;022025;2025;17125241;Cota-Parte do Fundo Especial do Petróleo – FEP - Principal;Lançamento de Receita;62.145,08;500;Recursos não vinculados de Impostos;"Não ";Não Aplicável
Cruz do Espírito Santo;201065;Prefeitura Municipal de Cruz do Espírito Santo;012025;2025;17125241;Cota-Parte do Fundo Especial do Petróleo – FEP - Principal;Lançamento de Receita;56.194;500;Recursos não vinculados de Impostos;"Não ";Não Aplicável
Cruz do Espírito Santo;201065;Prefeitura Municipal de Cruz do Espírito Santo;122025;2025;17125101;Cota-parte da Compensação Financeira pela Exploração de Recursos Minerais - CFEM - Principal;Lançamento de Receita;74.851,75;500;Recursos não vinculados de Impostos;"Não ";Não Aplicável
Cruz do Espírito Santo;201065;Prefeitura Municipal de Cruz do Espírito Santo;112025;2025;17125101;Cota-parte da Compensação Financeira pela Exploração de Recursos Minerais - CFEM - Principal;Lançamento de Receita;31.287,52;500;Recursos não vinculados de Impostos;"Não ";Não Aplicável
Cruz do Espírito Santo;201065;Prefeitura Municipal de Cruz do Espírito Santo;102025;2025;17125101;Cota-parte da Compensação Financeira pela Exploração de Recursos Minerais - CFEM - Principal;Lançamento de Receita;15.713,43;500;Recursos não vinculados de Impostos;"Não ";Não Aplicável
Cruz do Espírito Santo;201065;Prefeitura Municipal de Cruz do Espírito Santo;092025;2025;17125101;Cota-parte da Compensação Financeira pela Exploração de Recursos Minerais - CFEM - Principal;Lançamento de Receita;13.369,02;500;Recursos não vinculados de Impostos;"Não ";Não Aplicável
Cruz do Espírito Santo;201065;Prefeitura Municipal de Cruz do Espírito Santo;082025;2025;17125101;Cota-parte da Compensação Financeira pela Exploração de Recursos Minerais - CFEM - Principal;Lançamento de Receita;18.709,2;500;Recursos não vinculados de Impostos;"Não ";Não Aplicável
Cruz do Espírito Santo;201065;Prefeitura Municipal de Cruz do Espírito Santo;072025;2025;17125101;Cota-parte da Compensação Financeira pela Exploração de Recursos Minerais - CFEM - Principal;Lançamento de Receita;16.325,35;500;Recursos não vinculados de Impostos;"Não ";Não Aplicável
Cruz do Espírito Santo;201065;Prefeitura Municipal de Cruz do Espírito Santo;062025;2025;17125101;Cota-parte da Compensação Financeira pela Exploração de Recursos Minerais - CFEM - Principal;Lançamento de Receita;20.377,44;500;Recursos não vinculados de Impostos;"Não ";Não Aplicável
Cruz do Espírito Santo;201065;Prefeitura Municipal de Cruz do Espírito Santo;052025;2025;17125101;Cota-parte da Compensação Financeira pela Exploração de Recursos Minerais - CFEM - Principal;Lançamento de Receita;18.116,71;500;Recursos não vinculados de Impostos;"Não ";Não Aplicável
