municipio;codigo_unidade_gestora;descricao_unidade_gestora;mes_ano;ano;codigo_receita;descricao_receita;tipo_atualizacao_receita;valor;codigo_fonte_recurso;descricao_fonte_recurso;co;descricao_co
Pedras de Fogo;201139;Prefeitura Municipal de Pedras de Fogo;032026;2026;17149901;Outras Transferências Diretas do Fundo Nacional do Desenvolvimento da Educação - FNDE - Principal;Lançamento de Receita;8.402,02;569;Outras Transferências de Recursos do FNDE;"Não ";Não Aplicável
Pedras de Fogo;201139;Prefeitura Municipal de Pedras de Fogo;022026;2026;17149901;Outras Transferências Diretas do Fundo Nacional do Desenvolvimento da Educação - FNDE - Principal;Lançamento de Receita;4.630;569;Outras Transferências de Recursos do FNDE;"Não ";Não Aplicável
Pedras de Fogo;201139;Prefeitura Municipal de Pedras de Fogo;012026;2026;17149901;Outras Transferências Diretas do Fundo Nacional do Desenvolvimento da Educação - FNDE - Principal;Lançamento de Receita;3.602,66;569;Outras Transferências de Recursos do FNDE;"Não ";Não Aplicável
Pedras de Fogo;201139;Prefeitura Municipal de Pedras de Fogo;042026;2026;17145301;Transferências referentes ao Programa Nacional de Apoio ao Transporte do Escolar – PNATE - Principal;Lançamento de Receita;255.633,93;553;"Transferências de Recursos do FNDE Referentes ao Programa Nacional de Apoio ao Transporte Escolar (PNATE) ";"Não ";Não Aplicável
Pedras de Fogo;201139;Prefeitura Municipal de Pedras de Fogo;052026;2026;17145201;Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE - Principal;Lançamento de Receita;120.568,25;552;Transferências de Recursos do FNDE Referentes ao Programa Nacional de Alimentação Escolar (PNAE);"Não ";Não Aplicável
Pedras de Fogo;201139;Prefeitura Municipal de Pedras de Fogo;042026;2026;17145201;Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE - Principal;Lançamento de Receita;120.568,25;552;Transferências de Recursos do FNDE Referentes ao Programa Nacional de Alimentação Escolar (PNAE);"Não ";Não Aplicável
Pedras de Fogo;201139;Prefeitura Municipal de Pedras de Fogo;032026;2026;17145201;Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE - Principal;Lançamento de Receita;120.568,25;552;Transferências de Recursos do FNDE Referentes ao Programa Nacional de Alimentação Escolar (PNAE);"Não ";Não Aplicável
Pedras de Fogo;201139;Prefeitura Municipal de Pedras de Fogo;022026;2026;17145201;Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE - Principal;Lançamento de Receita;120.568,25;552;Transferências de Recursos do FNDE Referentes ao Programa Nacional de Alimentação Escolar (PNAE);"Não ";Não Aplicável
Pedras de Fogo;201139;Prefeitura Municipal de Pedras de Fogo;052026;2026;17145001;Transferências do Salário-Educação - Principal;Lançamento de Receita;306.353,51;550;Transferência do Salário-Educação;"Não ";Não Aplicável
Pedras de Fogo;201139;Prefeitura Municipal de Pedras de Fogo;042026;2026;17145001;Transferências do Salário-Educação - Principal;Lançamento de Receita;313.107,63;550;Transferência do Salário-Educação;"Não ";Não Aplicável
Pedras de Fogo;201139;Prefeitura Municipal de Pedras de Fogo;032026;2026;17145001;Transferências do Salário-Educação - Principal;Lançamento de Receita;313.555,42;550;Transferência do Salário-Educação;"Não ";Não Aplicável
Pedras de Fogo;201139;Prefeitura Municipal de Pedras de Fogo;022026;2026;17145001;Transferências do Salário-Educação - Principal;Lançamento de Receita;304.186,99;550;Transferência do Salário-Educação;"Não ";Não Aplicável
Pedras de Fogo;201139;Prefeitura Municipal de Pedras de Fogo;012026;2026;17145001;Transferências do Salário-Educação - Principal;Lançamento de Receita;508.894,79;550;Transferência do Salário-Educação;"Não ";Não Aplicável
Pedras de Fogo;201139;Prefeitura Municipal de Pedras de Fogo;052026;2026;17125241;Cota-Parte do Fundo Especial do Petróleo – FEP - Principal;Lançamento de Receita;4.098,01;720;Transferências da União Referentes às participações na exploração de Petróleo e Gás Natural destinadas ao FEP - Lei 9.478/1997;"Não ";Não Aplicável
Pedras de Fogo;201139;Prefeitura Municipal de Pedras de Fogo;042026;2026;17125241;Cota-Parte do Fundo Especial do Petróleo – FEP - Principal;Lançamento de Receita;487.283,91;720;Transferências da União Referentes às participações na exploração de Petróleo e Gás Natural destinadas ao FEP - Lei 9.478/1997;"Não ";Não Aplicável
Pedras de Fogo;201139;Prefeitura Municipal de Pedras de Fogo;032026;2026;17125241;Cota-Parte do Fundo Especial do Petróleo – FEP - Principal;Lançamento de Receita;577.492,47;720;Transferências da União Referentes às participações na exploração de Petróleo e Gás Natural destinadas ao FEP - Lei 9.478/1997;"Não ";Não Aplicável
Pedras de Fogo;201139;Prefeitura Municipal de Pedras de Fogo;022026;2026;17125241;Cota-Parte do Fundo Especial do Petróleo – FEP - Principal;Lançamento de Receita;462.563,09;720;Transferências da União Referentes às participações na exploração de Petróleo e Gás Natural destinadas ao FEP - Lei 9.478/1997;"Não ";Não Aplicável
Pedras de Fogo;201139;Prefeitura Municipal de Pedras de Fogo;012026;2026;17125241;Cota-Parte do Fundo Especial do Petróleo – FEP - Principal;Lançamento de Receita;438.189,47;720;Transferências da União Referentes às participações na exploração de Petróleo e Gás Natural destinadas ao FEP - Lei 9.478/1997;"Não ";Não Aplicável
Pedras de Fogo;201139;Prefeitura Municipal de Pedras de Fogo;052026;2026;17125101;Cota-parte da Compensação Financeira pela Exploração de Recursos Minerais - CFEM - Principal;Lançamento de Receita;25.654,45;501;Outros Recursos não Vinculados;"Não ";Não Aplicável
Pedras de Fogo;201139;Prefeitura Municipal de Pedras de Fogo;042026;2026;17125101;Cota-parte da Compensação Financeira pela Exploração de Recursos Minerais - CFEM - Principal;Lançamento de Receita;26.809,33;501;Outros Recursos não Vinculados;"Não ";Não Aplicável
Pedras de Fogo;201139;Prefeitura Municipal de Pedras de Fogo;032026;2026;17125101;Cota-parte da Compensação Financeira pela Exploração de Recursos Minerais - CFEM - Principal;Lançamento de Receita;28.616,87;501;Outros Recursos não Vinculados;"Não ";Não Aplicável
Pedras de Fogo;201139;Prefeitura Municipal de Pedras de Fogo;022026;2026;17125101;Cota-parte da Compensação Financeira pela Exploração de Recursos Minerais - CFEM - Principal;Lançamento de Receita;33.077,48;501;Outros Recursos não Vinculados;"Não ";Não Aplicável
Pedras de Fogo;201139;Prefeitura Municipal de Pedras de Fogo;012026;2026;17125101;Cota-parte da Compensação Financeira pela Exploração de Recursos Minerais - CFEM - Principal;Lançamento de Receita;27.807,05;501;Outros Recursos não Vinculados;"Não ";Não Aplicável
Pedras de Fogo;201139;Prefeitura Municipal de Pedras de Fogo;042026;2026;17115401;Cota-Parte da Contribuição de Intervenção no Domínio Econômico - Principal;Lançamento de Receita;7.702,2;750;Recursos da Contribuição de Intervenção no Domínio Econômico - CIDE;"Não ";Não Aplicável
Pedras de Fogo;201139;Prefeitura Municipal de Pedras de Fogo;012026;2026;17115401;Cota-Parte da Contribuição de Intervenção no Domínio Econômico - Principal;Lançamento de Receita;9.551,82;750;Recursos da Contribuição de Intervenção no Domínio Econômico - CIDE;"Não ";Não Aplicável
Pedras de Fogo;201139;Prefeitura Municipal de Pedras de Fogo;052026;2026;17115201;Cota-Parte do Imposto Sobre a Propriedade Territorial Rural - Principal;Dedução do Fundeb;-2,56;500;Recursos não vinculados de Impostos;1001;Identificação das despesas com manutenção e desenvolvimento do ensino
Pedras de Fogo;201139;Prefeitura Municipal de Pedras de Fogo;052026;2026;17115201;Cota-Parte do Imposto Sobre a Propriedade Territorial Rural - Principal;Lançamento de Receita;12,84;500;Recursos não vinculados de Impostos;"Não ";Não Aplicável
Pedras de Fogo;201139;Prefeitura Municipal de Pedras de Fogo;042026;2026;17115201;Cota-Parte do Imposto Sobre a Propriedade Territorial Rural - Principal;Dedução do Fundeb;-224,23;500;Recursos não vinculados de Impostos;1001;Identificação das despesas com manutenção e desenvolvimento do ensino
Pedras de Fogo;201139;Prefeitura Municipal de Pedras de Fogo;042026;2026;17115201;Cota-Parte do Imposto Sobre a Propriedade Territorial Rural - Principal;Lançamento de Receita;1.121,23;500;Recursos não vinculados de Impostos;"Não ";Não Aplicável
Pedras de Fogo;201139;Prefeitura Municipal de Pedras de Fogo;032026;2026;17115201;Cota-Parte do Imposto Sobre a Propriedade Territorial Rural - Principal;Lançamento de Receita;1.025,07;500;Recursos não vinculados de Impostos;"Não ";Não Aplicável
Pedras de Fogo;201139;Prefeitura Municipal de Pedras de Fogo;032026;2026;17115201;Cota-Parte do Imposto Sobre a Propriedade Territorial Rural - Principal;Dedução do Fundeb;-205,01;500;Recursos não vinculados de Impostos;1001;Identificação das despesas com manutenção e desenvolvimento do ensino
Pedras de Fogo;201139;Prefeitura Municipal de Pedras de Fogo;022026;2026;17115201;Cota-Parte do Imposto Sobre a Propriedade Territorial Rural - Principal;Lançamento de Receita;771,32;500;Recursos não vinculados de Impostos;"Não ";Não Aplicável
Pedras de Fogo;201139;Prefeitura Municipal de Pedras de Fogo;022026;2026;17115201;Cota-Parte do Imposto Sobre a Propriedade Territorial Rural - Principal;Dedução do Fundeb;-154,26;500;Recursos não vinculados de Impostos;1001;Identificação das despesas com manutenção e desenvolvimento do ensino
Pedras de Fogo;201139;Prefeitura Municipal de Pedras de Fogo;012026;2026;17115201;Cota-Parte do Imposto Sobre a Propriedade Territorial Rural - Principal;Lançamento de Receita;1.509,38;500;Recursos não vinculados de Impostos;"Não ";Não Aplicável
Pedras de Fogo;201139;Prefeitura Municipal de Pedras de Fogo;012026;2026;17115201;Cota-Parte do Imposto Sobre a Propriedade Territorial Rural - Principal;Dedução do Fundeb;-301,86;500;Recursos não vinculados de Impostos;1001;Identificação das despesas com manutenção e desenvolvimento do ensino
Pedras de Fogo;201139;Prefeitura Municipal de Pedras de Fogo;052026;2026;17115111;Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal - Principal;Dedução do Fundeb;-649.269,29;500;Recursos não vinculados de Impostos;1001;Identificação das despesas com manutenção e desenvolvimento do ensino
Pedras de Fogo;201139;Prefeitura Municipal de Pedras de Fogo;052026;2026;17115111;Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal - Principal;Lançamento de Receita;3.246.346,59;500;Recursos não vinculados de Impostos;"Não ";Não Aplicável
Pedras de Fogo;201139;Prefeitura Municipal de Pedras de Fogo;042026;2026;17115111;Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal - Principal;Dedução do Fundeb;-816.227,99;500;Recursos não vinculados de Impostos;1001;Identificação das despesas com manutenção e desenvolvimento do ensino
Pedras de Fogo;201139;Prefeitura Municipal de Pedras de Fogo;042026;2026;17115111;Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal - Principal;Lançamento de Receita;4.081.140,07;500;Recursos não vinculados de Impostos;"Não ";Não Aplicável
Pedras de Fogo;201139;Prefeitura Municipal de Pedras de Fogo;032026;2026;17115111;Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal - Principal;Lançamento de Receita;3.466.222,33;500;Recursos não vinculados de Impostos;"Não ";Não Aplicável
Pedras de Fogo;201139;Prefeitura Municipal de Pedras de Fogo;032026;2026;17115111;Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal - Principal;Dedução do Fundeb;-693.244,44;500;Recursos não vinculados de Impostos;1001;Identificação das despesas com manutenção e desenvolvimento do ensino
Pedras de Fogo;201139;Prefeitura Municipal de Pedras de Fogo;022026;2026;17115111;Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal - Principal;Dedução do Fundeb;-1.144.797,93;500;Recursos não vinculados de Impostos;1001;Identificação das despesas com manutenção e desenvolvimento do ensino
